0.83219 0.100481
0.832833 0.100559
0.833444 0.100633
0.834024 0.100704
0.834573 0.10077
0.83509 0.100833
0.835576 0.100892
0.836031 0.100948
0.836454 0.100999
0.836846 0.101047
0.837206 0.10109
0.837535 0.101131
0.837833 0.101167
0.838099 0.101199
0.838333 0.101228
0.838536 0.101253
0.838708 0.101274
0.838848 0.101291
0.838956 0.101304
0.839033 0.101314
0.839078 0.101319
0.839092 0.101321
0.839074 0.101319
0.839025 0.101314
0.838944 0.101304
0.838832 0.101291
0.838688 0.101274
0.838512 0.101253
0.838305 0.101228
0.838067 0.101199
0.837797 0.101167
0.837496 0.101131
0.837163 0.10109
0.836798 0.101047
0.836402 0.100999
0.835975 0.100948
0.835516 0.100892
0.835026 0.100833
0.834504 0.10077
0.833951 0.100704
0.833367 0.100633
0.832751 0.100559
0.832104 0.100481
0.831426 0.100399
0.830716 0.100314
0.829975 0.100225
0.829203 0.100131
0.8284 0.100035
0.827566 0.0999339
0.8267 0.0998295
0.825803 0.0997213
0.824876 0.0996094
0.823917 0.0994937
0.822927 0.0993743
0.821906 0.0992512
0.820855 0.0991243
0.819772 0.0989936
0.818659 0.0988593
0.817515 0.0987212
0.81634 0.0985794
0.815134 0.0984339
0.813898 0.0982847
0.812631 0.0981318
0.811334 0.0979752
0.810006 0.0978149
0.808647 0.0976509
0.807258 0.0974833
0.805839 0.097312
0.804389 0.097137
0.80291 0.0969583
0.8014 0.096776
0.799859 0.0965901
0.798289 0.0964005
0.796689 0.0962073
0.795058 0.0960105
0.793398 0.0958101
0.791708 0.095606
0.789988 0.0953984
0.788238 0.0951871
0.786459 0.0949723
0.78465 0.0947539
0.782812 0.0945319
0.780944 0.0943064
0.779046 0.0940773
0.77712 0.0938447
0.775164 0.0936086
0.773179 0.0933689
0.771165 0.0931257
0.769122 0.092879
0.767049 0.0926288
0.764948 0.0923751
0.762819 0.092118
0.76066 0.0918573
0.758473 0.0915933
0.756257 0.0913257
0.754013 0.0910548
0.751741 0.0907804
0.74944 0.0905025
0.747111 0.0902213
0.744754 0.0899367
0.742369 0.0896487
0.739956 0.0893573
0.737515 0.0890626
0.735046 0.0887645
0.73255 0.088463
0.730026 0.0881582
0.727474 0.0878502
0.724895 0.0875388
0.722289 0.0872241
0.719656 0.0869061
0.716996 0.0865848
0.714308 0.0862603
0.711594 0.0859326
0.708853 0.0856016
0.706085 0.0852673
0.703291 0.0849299
0.70047 0.0845893
0.697623 0.0842455
0.69475 0.0838985
0.69185 0.0835484
0.688925 0.0831951
0.685973 0.0828387
0.682996 0.0824791
0.679993 0.0821165
0.676964 0.0817507
0.67391 0.0813819
0.67083 0.0810101
0.667725 0.0806351
0.664596 0.0802572
0.661441 0.0798762
0.658261 0.0794922
0.655056 0.0791052
0.651827 0.0787153
0.648573 0.0783223
0.645295 0.0779265
0.641992 0.0775277
0.638666 0.0771259
0.635315 0.0767213
0.63194 0.0763138
0.628542 0.0759034
0.62512 0.0754901
0.621674 0.075074
0.618205 0.0746551
0.614713 0.0742334
0.611197 0.0738089
0.607659 0.0733816
0.604098 0.0729515
0.600514 0.0725187
0.596907 0.0720832
0.593278 0.0716449
0.589626 0.0712039
0.585953 0.0707603
0.582257 0.070314
0.578539 0.0698651
0.5748 0.0694135
0.571039 0.0689593
0.567256 0.0685025
0.563452 0.0680431
0.559627 0.0675812
0.555781 0.0671168
0.551914 0.0666498
0.548026 0.0661802
0.544117 0.0657082
0.540188 0.0652338
0.536239 0.0647568
0.532269 0.0642775
0.52828 0.0637957
0.52427 0.0633115
0.520241 0.0628249
0.516192 0.062336
0.512124 0.0618447
0.508036 0.0613511
0.50393 0.0608552
0.499804 0.060357
0.495659 0.0598565
0.491496 0.0593537
0.487315 0.0588488
0.483115 0.0583416
0.478897 0.0578322
0.474661 0.0573206
0.470406 0.0568069
0.466135 0.056291
0.461845 0.0557731
0.457539 0.055253
0.453215 0.0547308
0.448874 0.0542066
0.444516 0.0536803
0.440141 0.053152
0.43575 0.0526218
0.431343 0.0520895
0.426919 0.0515553
0.422479 0.0510191
0.418023 0.050481
0.413552 0.049941
0.409064 0.0493992
0.404562 0.0488554
0.400044 0.0483099
0.395511 0.0477625
0.390964 0.0472133
0.386401 0.0466623
0.381824 0.0461096
0.377233 0.0455552
0.372627 0.044999
0.368008 0.0444411
0.363374 0.0438816
0.358727 0.0433204
0.354067 0.0427576
0.349393 0.0421931
0.344706 0.0416271
0.340006 0.0410595
0.335293 0.0404904
0.330567 0.0399197
0.325829 0.0393476
0.321079 0.0387739
0.316317 0.0381988
0.311543 0.0376223
0.306757 0.0370443
0.301959 0.036465
0.29715 0.0358843
0.29233 0.0353022
0.287499 0.0347188
0.282657 0.0341341
0.277805 0.0335481
0.272942 0.0329608
0.268069 0.0323723
0.263185 0.0317826
0.258292 0.0311917
0.253389 0.0305996
0.248476 0.0300064
0.243555 0.029412
0.238624 0.0288165
0.233684 0.0282199
0.228735 0.0276223
0.223777 0.0270237
0.218811 0.026424
0.213837 0.0258233
0.208855 0.0252216
0.203865 0.024619
0.198867 0.0240155
0.193862 0.0234111
0.18885 0.0228058
0.18383 0.0221996
0.178804 0.0215926
0.173771 0.0209848
0.168731 0.0203762
0.163685 0.0197668
0.158632 0.0191567
0.153574 0.0185458
0.14851 0.0179343
0.14344 0.0173221
0.138365 0.0167092
0.133285 0.0160957
0.1282 0.0154816
0.12311 0.0148669
0.118015 0.0142517
0.112916 0.0136359
0.107812 0.0130196
0.102705 0.0124028
0.0975936 0.0117855
0.0924786 0.0111678
0.0873601 0.0105497
0.0822383 0.00993121
0.0771134 0.00931232
0.0719856 0.00869309
0.0668551 0.00807352
0.0617221 0.00745365
0.0565868 0.0068335
0.0514493 0.00621309
0.0463099 0.00559245
0.0411687 0.00497159
0.036026 0.00435056
0.030882 0.00372935
0.0257368 0.00310801
0.0205906 0.00248655
0.0154436 0.00186499
0.0102961 0.00124337
0.00514813 0.000621695
